CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
121145,0.0,15.0,Phone,2,33.0,Debit Card,Male,3.0,3,Mobile,4,Married,5.0,1,17.0,1.0,2.0,6.0,189.0
80676,1.0,2.0,Mobile Phone,2,11.0,Debit Card,Male,4.0,4,Laptop & Accessory,5,Married,1.0,1,22.0,1.0,1.0,6.0,99.0
54333,1.0,7.0,Mobile Phone,2,,Credit Card,Male,3.0,5,Laptop & Accessory,1,Married,6.0,1,23.0,1.0,1.0,1.0,108.0
60199,0.0,19.0,Mobile Phone,2,5.0,Credit Card,Male,4.0,4,Fashion,3,Single,5.0,0,14.0,1.0,2.0,,187.0
95057,0.0,22.0,Phone,3,11.0,UPI,Male,3.0,3,Fashion,3,Single,9.0,0,13.0,5.0,7.0,1.0,207.0
133230,0.0,17.0,Mobile Phone,1,18.0,Debit Card,Male,3.0,3,Mobile,5,Married,10.0,1,22.0,0.0,1.0,4.0,151.0
143047,0.0,24.0,Phone,3,10.0,Debit Card,Male,3.0,3,Laptop & Accessory,5,Divorced,5.0,1,11.0,2.0,2.0,5.0,191.0
90047,1.0,2.0,Phone,2,,Credit Card,Male,3.0,5,Laptop & Accessory,1,Divorced,3.0,1,11.0,2.0,5.0,6.0,129.0
136954,0.0,23.0,Mobile Phone,2,9.0,Debit Card,Male,2.0,2,Laptop & Accessory,1,Married,5.0,0,13.0,1.0,2.0,4.0,160.0
90594,0.0,21.0,Mobile Phone,1,7.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Married,5.0,0,13.0,0.0,2.0,5.0,152.0
90704,0.0,2.0,Phone,2,16.0,Debit Card,Male,3.0,5,Mobile Phone,4,Single,2.0,0,18.0,2.0,3.0,1.0,186.0
83939,1.0,17.0,Computer,3,22.0,COD,Male,2.0,2,Laptop & Accessory,1,Married,2.0,0,17.0,1.0,1.0,2.0,49.0
66692,0.0,8.0,Phone,1,24.0,Credit Card,Female,4.0,4,Laptop & Accessory,2,Single,2.0,1,11.0,3.0,2.0,1.0,95.0
126959,0.0,14.0,Mobile Phone,2,5.0,COD,Male,3.0,2,Laptop & Accessory,3,Married,3.0,1,20.0,0.0,2.0,7.0,100.0
145438,1.0,4.0,Phone,2,,UPI,Male,4.0,4,Laptop & Accessory,2,Single,3.0,0,12.0,0.0,1.0,0.0,96.0
60539,1.0,13.0,Mobile Phone,2,22.0,Debit Card,Male,4.0,2,Fashion,3,Married,5.0,0,20.0,1.0,2.0,6.0,225.0
78018,0.0,2.0,Mobile Phone,1,13.0,Debit Card,Male,3.0,4,Mobile,2,Single,4.0,1,19.0,1.0,2.0,2.0,167.0
78611,0.0,0.0,Phone,1,22.0,Debit Card,Female,3.0,4,Fashion,3,Divorced,1.0,0,12.0,1.0,3.0,0.0,199.0
72019,0.0,5.0,Computer,2,6.0,Credit Card,Male,,4,Mobile,2,Single,2.0,1,11.0,1.0,1.0,2.0,130.0
70048,1.0,0.0,Computer,1,31.0,Credit Card,Male,3.0,3,Laptop & Accessory,1,Married,1.0,0,17.0,3.0,2.0,2.0,118.0
71589,0.0,24.0,Mobile Phone,1,9.0,Debit Card,Male,4.0,4,Laptop & Accessory,2,Married,4.0,0,11.0,1.0,2.0,3.0,128.0
55481,1.0,4.0,Mobile Phone,1,22.0,Debit Card,Male,1.0,4,Laptop & Accessory,5,Single,2.0,0,13.0,1.0,5.0,4.0,142.0
68430,0.0,11.0,Phone,2,,Debit Card,Female,3.0,3,Mobile Phone,3,Married,7.0,0,14.0,0.0,1.0,1.0,127.0
114939,0.0,22.0,Phone,2,19.0,Debit Card,Male,3.0,3,Mobile,4,Married,11.0,0,14.0,1.0,2.0,1.0,159.0
122051,0.0,26.0,Mobile Phone,1,16.0,Debit Card,Male,3.0,3,Mobile Phone,3,Married,3.0,1,19.0,2.0,4.0,7.0,203.0
108385,0.0,8.0,Phone,1,21.0,Credit Card,Male,4.0,3,Mobile Phone,2,Married,4.0,0,13.0,1.0,3.0,5.0,114.0
131641,0.0,5.0,Mobile Phone,1,32.0,Debit Card,Male,2.0,3,Mobile,3,Married,6.0,0,19.0,1.0,1.0,4.0,168.0
110010,0.0,23.0,Computer,3,10.0,Debit Card,Male,4.0,3,Grocery,3,Single,6.0,0,13.0,2.0,5.0,2.0,196.0
90073,1.0,4.0,Mobile Phone,1,13.0,Debit Card,Male,5.0,5,Laptop & Accessory,3,Divorced,7.0,1,16.0,1.0,4.0,2.0,98.0
95523,0.0,38.0,Computer,3,12.0,Debit Card,Female,2.0,3,Mobile Phone,4,Single,2.0,0,17.0,2.0,3.0,0.0,165.0
80497,0.0,19.0,Computer,2,7.0,Cash on Delivery,Male,2.0,2,Fashion,2,Married,8.0,0,17.0,4.0,7.0,3.0,208.0
110856,0.0,8.0,Computer,1,12.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Married,2.0,0,11.0,0.0,2.0,2.0,116.0
119116,0.0,3.0,Phone,3,6.0,Credit Card,Female,3.0,3,Mobile Phone,2,Married,5.0,1,13.0,1.0,5.0,8.0,135.0
122380,0.0,4.0,Mobile Phone,1,8.0,Debit Card,Male,2.0,5,Laptop & Accessory,2,Married,6.0,0,14.0,0.0,1.0,0.0,213.0
114329,0.0,22.0,Mobile Phone,2,20.0,UPI,Male,3.0,5,Mobile Phone,4,Single,5.0,0,21.0,5.0,5.0,7.0,195.0
99785,0.0,12.0,Phone,2,30.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Married,2.0,0,19.0,0.0,2.0,2.0,77.0
105185,1.0,12.0,Mobile Phone,2,22.0,E wallet,Female,3.0,5,Mobile Phone,5,Married,4.0,0,15.0,1.0,3.0,8.0,149.0
102765,1.0,2.0,Mobile Phone,1,16.0,Credit Card,Male,2.0,3,Mobile Phone,4,Single,2.0,0,16.0,1.0,2.0,5.0,204.0
108920,0.0,12.0,Phone,3,7.0,Debit Card,Male,4.0,6,Laptop & Accessory,1,Single,11.0,1,13.0,1.0,2.0,1.0,142.0
50731,1.0,7.0,Phone,2,16.0,Debit Card,Male,3.0,2,Fashion,4,Single,4.0,0,13.0,2.0,4.0,5.0,175.0
91391,1.0,14.0,Mobile Phone,3,6.0,E wallet,Male,3.0,4,Fashion,2,Married,7.0,0,16.0,0.0,2.0,1.0,97.0
54567,0.0,24.0,Mobile Phone,1,11.0,Debit Card,Male,3.0,5,Fashion,5,Married,12.0,0,16.0,1.0,2.0,0.0,160.0
95842,1.0,19.0,Computer,2,10.0,Debit Card,Male,4.0,4,Mobile Phone,4,Married,2.0,0,12.0,1.0,1.0,2.0,159.0
74452,0.0,14.0,Phone,3,19.0,E wallet,Male,2.0,2,Mobile Phone,5,Single,4.0,1,13.0,4.0,5.0,2.0,168.0
112810,0.0,5.0,Computer,2,12.0,Cash on Delivery,Male,2.0,5,Laptop & Accessory,5,Single,4.0,0,14.0,4.0,6.0,4.0,150.0
141401,0.0,23.0,Phone,1,19.0,Credit Card,Male,2.0,3,Mobile,2,Single,7.0,1,13.0,3.0,6.0,3.0,183.0
65982,1.0,16.0,Mobile Phone,2,17.0,Debit Card,Male,3.0,4,Mobile,4,Single,7.0,1,14.0,2.0,5.0,,253.0
117435,0.0,6.0,Mobile Phone,2,15.0,Debit Card,Male,2.0,2,Mobile Phone,5,Single,2.0,1,14.0,2.0,3.0,2.0,84.0
78808,1.0,24.0,Phone,2,13.0,Debit Card,Male,2.0,2,Grocery,3,Single,3.0,0,12.0,3.0,3.0,1.0,210.0
54069,0.0,14.0,Phone,3,12.0,UPI,Female,4.0,3,Mobile,2,Married,12.0,0,14.0,5.0,6.0,1.0,92.0
104890,1.0,11.0,Mobile Phone,2,10.0,Debit Card,Male,3.0,3,Mobile Phone,2,Single,2.0,1,12.0,2.0,3.0,6.0,195.0
103039,0.0,17.0,Mobile Phone,1,15.0,Credit Card,Male,4.0,5,Mobile,4,Married,4.0,1,25.0,2.0,5.0,5.0,252.0
58637,0.0,10.0,Mobile Phone,2,,Debit Card,Male,3.0,3,Laptop & Accessory,4,Married,2.0,0,16.0,1.0,3.0,4.0,188.0
88017,0.0,23.0,Phone,2,22.0,E wallet,Male,4.0,5,Mobile Phone,5,Divorced,5.0,1,13.0,1.0,4.0,5.0,181.0
60349,0.0,9.0,Computer,2,20.0,Debit Card,Female,4.0,6,Mobile Phone,5,Married,2.0,0,18.0,1.0,1.0,0.0,185.0
61497,0.0,12.0,Mobile Phone,2,11.0,Credit Card,Female,3.0,4,Mobile Phone,4,Single,4.0,1,15.0,2.0,4.0,2.0,186.0
139718,0.0,15.0,Phone,2,,Credit Card,Male,4.0,2,Mobile,2,Married,3.0,0,13.0,0.0,2.0,1.0,163.0
116765,0.0,22.0,Phone,1,12.0,Debit Card,Male,4.0,5,Mobile,5,Divorced,3.0,0,13.0,2.0,4.0,,220.0
117995,0.0,3.0,Mobile Phone,2,7.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Single,1.0,0,19.0,2.0,4.0,9.0,211.0
131412,1.0,1.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,2,Mobile Phone,4,Single,2.0,0,13.0,0.0,1.0,1.0,135.0
82597,0.0,3.0,Mobile Phone,1,5.0,Debit Card,Male,4.0,3,Laptop & Accessory,4,Married,4.0,0,15.0,2.0,4.0,1.0,155.0
127544,0.0,8.0,Computer,1,6.0,Credit Card,Female,2.0,2,Mobile Phone,2,Married,4.0,0,24.0,1.0,2.0,4.0,52.0
142995,0.0,8.0,Mobile Phone,2,5.0,Credit Card,Male,4.0,2,Laptop & Accessory,2,Single,7.0,1,12.0,2.0,3.0,,222.0
97818,0.0,14.0,Phone,2,22.0,Credit Card,Male,3.0,3,Others,5,Married,4.0,0,21.0,1.0,2.0,3.0,237.0
143490,0.0,8.0,Mobile Phone,1,28.0,COD,Male,4.0,4,Laptop & Accessory,3,Married,7.0,0,16.0,0.0,1.0,8.0,102.0
97394,0.0,1.0,Mobile Phone,2,18.0,Debit Card,Male,3.0,5,Fashion,4,Single,2.0,1,13.0,1.0,5.0,5.0,149.0
106914,1.0,6.0,Phone,2,24.0,E wallet,Male,4.0,4,Mobile,5,Married,9.0,0,16.0,0.0,2.0,,196.0
69754,1.0,2.0,Computer,2,19.0,Debit Card,Male,4.0,5,Mobile Phone,3,Married,2.0,1,12.0,4.0,4.0,2.0,195.0
141443,0.0,5.0,Mobile Phone,2,11.0,Credit Card,Male,4.0,3,Mobile,4,Single,2.0,0,17.0,2.0,3.0,2.0,219.0
140703,0.0,1.0,Computer,2,20.0,Debit Card,Male,3.0,3,Fashion,2,Married,2.0,0,12.0,3.0,3.0,2.0,163.0
129330,0.0,7.0,Mobile Phone,2,40.0,E wallet,Female,3.0,4,Laptop & Accessory,3,Single,5.0,0,12.0,4.0,5.0,10.0,149.0
120758,0.0,17.0,Mobile Phone,2,18.0,Debit Card,Male,2.0,2,Mobile,4,Married,3.0,0,15.0,2.0,5.0,4.0,187.0
74836,1.0,2.0,Computer,3,10.0,Debit Card,Male,3.0,4,Mobile Phone,4,Married,11.0,1,15.0,0.0,1.0,1.0,107.0
69893,1.0,7.0,Mobile Phone,2,5.0,Credit Card,Male,,5,Mobile,4,Divorced,2.0,0,16.0,1.0,2.0,0.0,192.0
125454,0.0,20.0,Phone,1,12.0,Credit Card,Female,3.0,4,Laptop & Accessory,5,Single,2.0,0,12.0,2.0,6.0,1.0,138.0
94201,0.0,6.0,Mobile Phone,2,20.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,2.0,0,12.0,4.0,3.0,2.0,135.0
82599,0.0,32.0,Mobile Phone,2,9.0,Credit Card,Female,2.0,3,Others,2,Divorced,8.0,1,12.0,2.0,4.0,2.0,231.0
101204,1.0,3.0,Mobile Phone,2,28.0,Debit Card,Male,3.0,2,Mobile Phone,4,Single,1.0,0,21.0,2.0,2.0,,200.0
139117,1.0,8.0,Computer,1,34.0,Credit Card,Male,2.0,4,Laptop & Accessory,3,Single,2.0,0,14.0,4.0,4.0,3.0,99.0
138726,0.0,4.0,Mobile Phone,3,15.0,Credit Card,Male,2.0,4,Laptop & Accessory,3,Married,5.0,1,14.0,2.0,2.0,0.0,154.0
116135,0.0,7.0,Mobile Phone,2,25.0,COD,Male,4.0,4,Laptop & Accessory,5,Married,2.0,0,17.0,2.0,2.0,1.0,110.0
100187,0.0,7.0,Phone,2,39.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Married,2.0,0,13.0,1.0,2.0,5.0,66.0
83396,1.0,8.0,Phone,2,12.0,Credit Card,Male,3.0,3,Mobile,3,Married,2.0,1,16.0,2.0,3.0,3.0,208.0
148707,0.0,21.0,Phone,2,6.0,Debit Card,Male,2.0,2,Mobile,5,Single,5.0,1,13.0,2.0,3.0,2.0,187.0
134918,0.0,17.0,Computer,2,15.0,E wallet,Male,2.0,3,Mobile,4,Single,6.0,0,25.0,2.0,4.0,4.0,246.0
113102,0.0,4.0,Phone,1,19.0,Credit Card,Male,3.0,3,Others,1,Single,7.0,1,18.0,2.0,3.0,4.0,192.0
138500,0.0,3.0,Mobile Phone,2,7.0,Debit Card,Female,2.0,4,Laptop & Accessory,3,Married,1.0,0,12.0,2.0,2.0,2.0,146.0
87673,1.0,11.0,Phone,2,11.0,COD,Male,2.0,4,Fashion,3,Married,2.0,1,13.0,3.0,3.0,4.0,161.0
85167,0.0,19.0,Mobile Phone,2,28.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Married,4.0,1,15.0,4.0,4.0,4.0,147.0
129318,0.0,8.0,Phone,1,20.0,Debit Card,Female,1.0,3,Fashion,5,Single,4.0,0,12.0,2.0,3.0,6.0,204.0
112394,1.0,5.0,Mobile Phone,1,32.0,Credit Card,Female,3.0,5,Fashion,4,Married,1.0,1,11.0,2.0,2.0,4.0,244.0
57857,0.0,16.0,Phone,1,6.0,Credit Card,Male,3.0,6,Mobile,3,Married,2.0,0,15.0,1.0,2.0,2.0,144.0
71132,0.0,1.0,Computer,2,26.0,Credit Card,Male,3.0,5,Mobile,1,Divorced,1.0,0,19.0,0.0,2.0,0.0,148.0
79357,0.0,19.0,Phone,2,10.0,CC,Male,2.0,3,Laptop & Accessory,2,Married,12.0,1,13.0,1.0,3.0,2.0,86.0
88572,1.0,4.0,Phone,3,9.0,Debit Card,Male,2.0,3,Grocery,2,Divorced,6.0,0,16.0,3.0,4.0,8.0,226.0
100992,0.0,12.0,Phone,2,23.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,10.0,1,17.0,0.0,4.0,5.0,131.0
87104,0.0,9.0,Mobile Phone,2,19.0,Credit Card,Male,3.0,5,Laptop & Accessory,5,Single,2.0,1,15.0,4.0,8.0,4.0,199.0
150387,0.0,8.0,Computer,1,35.0,COD,Male,4.0,4,Mobile Phone,2,Married,2.0,0,,1.0,2.0,0.0,119.0
84122,1.0,0.0,Computer,2,21.0,Debit Card,Male,3.0,3,Mobile,3,Married,2.0,1,17.0,1.0,3.0,7.0,114.0
143042,0.0,15.0,Mobile Phone,1,20.0,Debit Card,Male,4.0,3,Mobile Phone,3,Married,5.0,0,15.0,2.0,5.0,3.0,158.0
128908,0.0,8.0,Computer,2,,Cash on Delivery,Male,2.0,4,Laptop & Accessory,3,Married,8.0,0,13.0,0.0,3.0,7.0,159.0
81097,1.0,,Computer,3,23.0,Debit Card,Male,3.0,1,Fashion,2,Single,8.0,0,,3.0,5.0,6.0,218.0
82570,0.0,7.0,Mobile Phone,1,20.0,Debit Card,Male,2.0,2,Laptop & Accessory,3,Married,6.0,1,18.0,0.0,3.0,3.0,226.0
66026,0.0,8.0,Phone,2,8.0,Credit Card,Male,4.0,4,Laptop & Accessory,3,Single,2.0,1,18.0,1.0,2.0,7.0,175.0
103679,0.0,12.0,Phone,1,8.0,Credit Card,Male,3.0,5,Laptop & Accessory,2,Divorced,2.0,0,,2.0,3.0,3.0,197.0
148230,0.0,4.0,Computer,2,,UPI,Male,2.0,5,Mobile Phone,4,Single,2.0,0,19.0,2.0,2.0,10.0,152.0
112486,0.0,22.0,Mobile Phone,2,7.0,UPI,Male,2.0,5,Fashion,2,Divorced,3.0,0,13.0,0.0,2.0,10.0,209.0
140764,0.0,3.0,Computer,3,16.0,Credit Card,Male,3.0,3,Laptop & Accessory,5,Single,3.0,0,12.0,0.0,1.0,2.0,83.0
107398,1.0,1.0,Computer,1,35.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Divorced,3.0,0,22.0,2.0,2.0,2.0,99.0
96335,0.0,9.0,Phone,3,34.0,Debit Card,Male,4.0,5,Fashion,3,Married,4.0,0,15.0,1.0,2.0,7.0,138.0
57116,0.0,16.0,Mobile Phone,1,10.0,Debit Card,Female,3.0,3,Fashion,5,Married,1.0,0,15.0,1.0,3.0,1.0,160.0
131054,0.0,15.0,Computer,2,7.0,Credit Card,Female,2.0,4,Fashion,4,Single,4.0,0,19.0,5.0,6.0,0.0,131.0
100747,1.0,9.0,Mobile Phone,2,19.0,CC,Female,3.0,2,Laptop & Accessory,4,Divorced,1.0,0,13.0,2.0,6.0,6.0,169.0
64195,0.0,16.0,Mobile Phone,2,32.0,Debit Card,Male,2.0,3,Mobile Phone,2,Married,3.0,1,14.0,0.0,1.0,4.0,166.0
124401,0.0,27.0,Mobile Phone,1,6.0,COD,Male,3.0,3,Laptop & Accessory,1,Married,4.0,1,23.0,1.0,2.0,2.0,146.0
112715,0.0,10.0,Mobile Phone,1,12.0,COD,Male,4.0,5,Laptop & Accessory,2,Married,4.0,0,14.0,0.0,3.0,5.0,143.0
123366,0.0,4.0,Computer,1,8.0,E wallet,Male,4.0,5,Laptop & Accessory,4,Married,4.0,1,14.0,1.0,3.0,1.0,149.0
58535,1.0,1.0,Mobile Phone,1,12.0,Credit Card,Male,4.0,4,Laptop & Accessory,4,Single,8.0,1,19.0,2.0,5.0,,117.0
120116,0.0,24.0,Mobile Phone,2,18.0,Debit Card,Male,2.0,5,Mobile Phone,3,Married,9.0,1,14.0,2.0,4.0,4.0,252.0
89635,0.0,20.0,Mobile Phone,1,9.0,UPI,Female,2.0,4,Mobile,1,Married,3.0,1,13.0,1.0,3.0,2.0,150.0
106184,1.0,8.0,Computer,2,6.0,Credit Card,Male,3.0,2,Laptop & Accessory,2,Married,3.0,0,18.0,2.0,5.0,2.0,117.0
94346,0.0,14.0,Mobile Phone,1,5.0,E wallet,Female,3.0,5,Mobile Phone,1,Single,5.0,0,13.0,2.0,2.0,1.0,194.0
54725,1.0,9.0,Mobile Phone,3,18.0,CC,Male,1.0,3,Others,4,Single,4.0,1,21.0,2.0,6.0,,280.0
96573,0.0,7.0,Mobile Phone,2,25.0,Cash on Delivery,Male,4.0,5,Mobile Phone,5,Single,7.0,0,17.0,2.0,2.0,6.0,146.0
76900,0.0,3.0,Mobile Phone,2,15.0,Debit Card,Male,3.0,3,Mobile,2,Married,2.0,0,18.0,0.0,1.0,0.0,72.0
114085,0.0,25.0,Mobile Phone,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,1,Married,3.0,0,20.0,3.0,2.0,1.0,138.0
136767,1.0,11.0,Mobile Phone,3,11.0,E wallet,Female,3.0,4,Mobile,2,Married,5.0,1,12.0,1.0,4.0,5.0,232.0
125905,0.0,0.0,Phone,3,6.0,Credit Card,Male,3.0,3,Mobile Phone,5,Married,2.0,1,23.0,1.0,2.0,5.0,116.0
144002,0.0,23.0,Phone,1,16.0,Debit Card,Female,3.0,3,Mobile,1,Married,4.0,0,13.0,,2.0,7.0,274.0
126218,1.0,4.0,Phone,1,8.0,Debit Card,Male,4.0,4,Grocery,3,Married,5.0,1,15.0,1.0,2.0,0.0,97.0
73908,0.0,33.0,Mobile Phone,2,6.0,Debit Card,Male,2.0,4,Grocery,4,Divorced,10.0,0,15.0,2.0,3.0,4.0,317.0
83490,0.0,16.0,Mobile Phone,2,10.0,E wallet,Male,4.0,5,Mobile Phone,2,Single,2.0,1,,1.0,2.0,3.0,192.0
69185,0.0,15.0,Phone,2,37.0,Debit Card,Male,4.0,4,Mobile Phone,4,Married,4.0,0,16.0,2.0,4.0,10.0,158.0
92336,0.0,16.0,Computer,2,34.0,Credit Card,Female,4.0,4,Fashion,2,Single,3.0,0,17.0,,3.0,3.0,148.0
102418,0.0,2.0,Mobile Phone,1,,Debit Card,Male,3.0,4,Laptop & Accessory,4,Married,2.0,0,12.0,1.0,2.0,1.0,132.0
114798,1.0,7.0,Computer,2,6.0,Debit Card,Male,3.0,2,Mobile Phone,3,Married,4.0,0,20.0,1.0,5.0,7.0,148.0
57717,0.0,2.0,Mobile Phone,1,9.0,Credit Card,Male,2.0,4,Mobile Phone,4,Single,2.0,0,12.0,2.0,3.0,0.0,158.0
134562,0.0,3.0,Mobile Phone,1,7.0,Debit Card,Male,2.0,2,Laptop & Accessory,2,Divorced,5.0,0,17.0,2.0,2.0,2.0,130.0
125246,0.0,15.0,Mobile Phone,2,11.0,Credit Card,Male,2.0,3,Mobile,3,Single,2.0,0,19.0,3.0,5.0,8.0,162.0
54115,0.0,9.0,Phone,3,13.0,Debit Card,Female,4.0,3,Laptop & Accessory,4,Single,4.0,0,16.0,2.0,4.0,9.0,151.0
119738,0.0,16.0,Phone,1,12.0,Debit Card,Female,3.0,4,Laptop & Accessory,2,Single,10.0,1,13.0,4.0,6.0,0.0,129.0
59315,0.0,2.0,Mobile Phone,2,9.0,Credit Card,Female,3.0,5,Laptop & Accessory,3,Married,3.0,0,21.0,1.0,3.0,3.0,92.0
86606,0.0,14.0,Phone,1,25.0,E wallet,Male,2.0,4,Mobile Phone,2,Divorced,7.0,1,14.0,1.0,3.0,6.0,206.0
115931,0.0,18.0,Mobile Phone,2,6.0,COD,Male,4.0,4,Mobile Phone,4,Married,6.0,1,12.0,0.0,1.0,5.0,193.0
55051,1.0,8.0,Mobile Phone,2,6.0,Credit Card,Male,3.0,5,Laptop & Accessory,3,Single,5.0,1,12.0,1.0,3.0,2.0,151.0
138945,0.0,4.0,Computer,2,13.0,Debit Card,Female,3.0,5,Mobile Phone,3,Married,5.0,0,12.0,0.0,1.0,3.0,155.0
148968,0.0,14.0,Mobile Phone,2,18.0,E wallet,Male,3.0,3,Laptop & Accessory,2,Divorced,1.0,0,12.0,2.0,4.0,5.0,107.0
114948,1.0,14.0,Mobile Phone,2,8.0,Credit Card,Male,4.0,5,Mobile,4,Married,3.0,1,14.0,0.0,1.0,3.0,233.0
114181,0.0,28.0,Mobile Phone,2,14.0,Debit Card,Male,4.0,5,Others,4,Married,2.0,1,,0.0,1.0,9.0,229.0
73663,0.0,14.0,Mobile Phone,2,,Credit Card,Male,2.0,5,Mobile Phone,2,Single,1.0,1,13.0,2.0,6.0,7.0,146.0
92096,0.0,5.0,Mobile Phone,2,13.0,Debit Card,Male,4.0,5,Laptop & Accessory,5,Single,2.0,0,17.0,3.0,3.0,2.0,118.0
88736,0.0,6.0,Computer,1,25.0,Credit Card,Male,3.0,4,Grocery,2,Single,10.0,0,16.0,2.0,1.0,1.0,162.0
101861,0.0,5.0,Phone,1,,COD,Male,2.0,4,Laptop & Accessory,3,Single,1.0,0,12.0,0.0,1.0,0.0,65.0
65409,0.0,9.0,Computer,3,16.0,Credit Card,Male,3.0,5,Mobile Phone,2,Divorced,6.0,0,13.0,1.0,3.0,4.0,105.0
96197,0.0,17.0,Computer,3,7.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Married,1.0,0,15.0,0.0,4.0,3.0,128.0
56846,0.0,30.0,Mobile Phone,2,25.0,E wallet,Male,3.0,4,Laptop & Accessory,2,Married,7.0,1,19.0,0.0,2.0,8.0,189.0
79444,1.0,7.0,Mobile Phone,2,17.0,Cash on Delivery,Male,3.0,6,Laptop & Accessory,5,Married,8.0,1,17.0,1.0,2.0,7.0,179.0
53141,0.0,25.0,Computer,2,7.0,Credit Card,Male,3.0,5,Fashion,3,Divorced,9.0,0,19.0,4.0,4.0,1.0,114.0
107204,1.0,6.0,Mobile Phone,2,10.0,COD,Male,4.0,3,Laptop & Accessory,1,Single,4.0,0,12.0,2.0,5.0,5.0,102.0
88181,1.0,4.0,Phone,2,15.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Married,7.0,1,20.0,0.0,3.0,6.0,161.0
102240,0.0,6.0,Phone,2,14.0,Credit Card,Male,4.0,4,Laptop & Accessory,3,Married,9.0,1,13.0,1.0,3.0,7.0,176.0
147699,1.0,9.0,Computer,2,7.0,Credit Card,Male,4.0,4,Mobile Phone,2,Divorced,3.0,0,15.0,3.0,5.0,7.0,207.0
72101,0.0,13.0,Phone,1,26.0,Debit Card,Male,3.0,2,Grocery,4,Single,6.0,0,11.0,2.0,3.0,0.0,198.0
70075,1.0,1.0,Phone,2,7.0,Debit Card,Female,2.0,3,Mobile,2,Married,6.0,0,13.0,1.0,4.0,4.0,195.0
97711,0.0,11.0,Mobile Phone,2,25.0,Credit Card,Male,2.0,4,Mobile,3,Married,9.0,0,,2.0,3.0,6.0,202.0
140431,0.0,3.0,Computer,1,32.0,Credit Card,Male,3.0,5,Others,4,Married,8.0,0,17.0,,5.0,3.0,185.0
115721,0.0,19.0,Phone,2,8.0,Credit Card,Male,4.0,5,Fashion,3,Married,5.0,1,25.0,2.0,6.0,,236.0
137789,0.0,3.0,Mobile Phone,1,14.0,Debit Card,Female,4.0,4,Mobile Phone,1,Married,4.0,0,17.0,4.0,3.0,11.0,148.0
92537,0.0,18.0,Mobile Phone,2,21.0,Credit Card,Male,4.0,3,Mobile Phone,2,Single,2.0,1,13.0,4.0,7.0,7.0,211.0
126672,0.0,35.0,Mobile Phone,2,14.0,Debit Card,Female,3.0,4,Laptop & Accessory,2,Married,5.0,0,14.0,2.0,3.0,4.0,168.0
55966,1.0,5.0,Mobile Phone,2,17.0,CC,Male,2.0,5,Laptop & Accessory,4,Divorced,4.0,0,15.0,3.0,3.0,6.0,162.0
139861,0.0,13.0,Mobile Phone,2,17.0,Debit Card,Female,5.0,6,Mobile,5,Married,4.0,1,12.0,2.0,5.0,4.0,236.0
108975,1.0,6.0,Mobile Phone,2,7.0,Debit Card,Female,3.0,3,Grocery,3,Married,4.0,0,16.0,1.0,2.0,7.0,210.0
79541,0.0,14.0,Phone,3,6.0,Credit Card,Male,2.0,3,Mobile Phone,2,Married,5.0,0,17.0,1.0,3.0,8.0,220.0
120292,0.0,16.0,Computer,1,13.0,E wallet,Male,4.0,3,Fashion,2,Married,1.0,0,14.0,0.0,1.0,2.0,197.0
148380,1.0,7.0,Computer,1,31.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Single,7.0,0,11.0,3.0,4.0,6.0,162.0
80867,1.0,19.0,Computer,2,22.0,COD,Male,3.0,5,Others,1,Married,8.0,1,15.0,1.0,2.0,0.0,161.0
91241,1.0,4.0,Mobile Phone,2,14.0,Credit Card,Female,2.0,4,Mobile,3,Married,6.0,0,23.0,3.0,7.0,4.0,219.0
119242,0.0,12.0,Mobile Phone,2,7.0,E wallet,Male,3.0,4,Grocery,1,Single,6.0,0,13.0,0.0,4.0,6.0,182.0
141936,0.0,29.0,Mobile Phone,1,5.0,Cash on Delivery,Male,3.0,3,Laptop & Accessory,3,Single,1.0,0,11.0,1.0,2.0,6.0,197.0
119911,0.0,14.0,Phone,1,13.0,Debit Card,Male,2.0,2,Laptop & Accessory,2,Married,5.0,0,18.0,2.0,2.0,4.0,183.0
75698,0.0,13.0,Mobile Phone,3,10.0,Debit Card,Female,3.0,2,Mobile Phone,5,Married,4.0,0,11.0,1.0,4.0,8.0,188.0
